start,code,year,flfp,time,timec
49.2,ARE,2018,52.5,439.645803886515,442.645803886515
49.2,ARE,2022,54.4,439.645803886515,446.645803886515
49.2,ARE,2017,52,439.645803886515,441.645803886515
49.2,ARE,2019,55.5,439.645803886515,443.645803886515
49.2,ARE,2021,51.7,439.645803886515,445.645803886515
49.7,PNG,2015,49.7,442.026756267468,442.026756267468
49.7,PNG,2025,51.6,442.026756267468,452.026756267468
49.7,PNG,2016,49.9,442.026756267468,443.026756267468
49.7,PNG,2024,51.5,442.026756267468,451.026756267468
49.7,PNG,2022,51.4,442.026756267468,449.026756267468
49.7,PNG,2020,50.5,442.026756267468,447.026756267468
49.7,PNG,2021,51.2,442.026756267468,448.026756267468
49.7,PNG,2019,50.7,442.026756267468,446.026756267468
49.7,PNG,2017,50.1,442.026756267468,444.026756267468
49.7,PNG,2023,51.4,442.026756267468,450.026756267468
49.7,PNG,2018,50.5,442.026756267468,445.026756267468
50.2,PHL,2023,52.5,444.479137219849,452.479137219849
50.2,PHL,2018,47.2,444.479137219849,447.479137219849
50.2,PHL,2016,49.7,444.479137219849,445.479137219849
50.2,PHL,2021,46.1,444.479137219849,450.479137219849
50.2,PHL,2019,48.3,444.479137219849,448.479137219849
50.2,PHL,2022,52.4,444.479137219849,451.479137219849
50.2,PHL,2017,46.7,444.479137219849,446.479137219849
50.2,PHL,2015,50.2,444.479137219849,444.479137219849
50.2,PHL,2020,44.5,444.479137219849,449.479137219849
50.2,PHL,2024,52.7,444.479137219849,453.479137219849
50.2,PHL,2025,52.8,444.479137219849,454.479137219849
50.4,BLZ,2015,50.4,NA,NA
50.4,BLZ,2016,51.3,NA,NA
50.4,BLZ,2017,50.5,NA,NA
50.4,BLZ,2018,56.8,NA,NA
50.4,BLZ,2019,59.4,NA,NA
50.4,BLZ,2020,43.4,NA,NA
50.4,BLZ,2021,49.2,NA,NA
50.4,BLZ,2022,45.9,NA,NA
50.4,BLZ,2023,46.6,NA,NA
50.4,BLZ,2024,46.4,NA,NA
50.4,BLZ,2025,49.3,NA,NA
50.4,ROU,2015,50.4,NA,NA
50.4,ROU,2017,52.8,NA,NA
50.4,ROU,2018,53,NA,NA
50.4,ROU,2019,53.6,NA,NA
50.4,ROU,2016,50.9,NA,NA
50.4,ROU,2023,57.1,NA,NA
50.4,ROU,2021,55.2,NA,NA
50.4,ROU,2022,56.9,NA,NA
50.4,ROU,2020,54.3,NA,NA
50.4,ROU,2024,57.6,NA,NA
50.4,ROU,2025,57.6,NA,NA
50.7,TCD,2018,48.7,446.979137219849,449.979137219849
50.7,TCD,2022,48.1,446.979137219849,453.979137219849
50.7,TCD,2019,48.7,446.979137219849,450.979137219849
50.7,TCD,2020,48.3,446.979137219849,451.979137219849
50.7,TCD,2017,49.4,446.979137219849,448.979137219849
50.7,TCD,2015,50.7,446.979137219849,446.979137219849
50.7,TCD,2023,48,446.979137219849,454.979137219849
50.7,TCD,2024,47.8,446.979137219849,455.979137219849
50.7,TCD,2021,48.3,446.979137219849,452.979137219849
50.7,TCD,2016,50,446.979137219849,447.979137219849
50.7,TCD,2025,47.5,446.979137219849,456.979137219849
50.8,KGZ,2017,45.6,NA,NA
50.8,KGZ,2018,47.3,NA,NA
50.8,KGZ,2019,47.5,NA,NA
50.8,KGZ,2020,47.2,NA,NA
50.8,KGZ,2021,47.3,NA,NA
50.8,KGZ,2022,48.6,NA,NA
50.8,KGZ,2023,46.7,NA,NA
50.8,KGZ,2024,47.7,NA,NA
50.8,KGZ,2025,47.8,NA,NA
50.8,KGZ,2015,50.8,NA,NA
50.8,KGZ,2016,49.5,NA,NA
50.9,NIC,2019,51.4,NA,NA
50.9,NIC,2015,50.9,NA,NA
50.9,NIC,2016,51.4,NA,NA
50.9,NIC,2018,51.6,NA,NA
50.9,NIC,2020,50.9,NA,NA
50.9,NIC,2021,51.9,NA,NA
50.9,NIC,2022,53.2,NA,NA
50.9,NIC,2017,51.8,NA,NA
50.9,NIC,2023,53.9,NA,NA
50.9,NIC,2024,54.4,NA,NA
50.9,NIC,2025,54.6,NA,NA
51.3,KWT,2017,51.8,NA,NA
51.3,KWT,2019,51.6,NA,NA
51.3,KWT,2020,48.8,NA,NA
51.3,KWT,2021,49.8,NA,NA
51.3,KWT,2015,51.3,NA,NA
51.3,KWT,2016,51.3,NA,NA
51.3,KWT,2018,51.7,NA,NA
51.3,KWT,2023,50.5,NA,NA
51.3,KWT,2024,49.7,NA,NA
51.3,KWT,2025,49.6,NA,NA
51.3,KWT,2022,51.9,NA,NA
51.4,MKD,2015,51.4,NA,NA
51.4,MKD,2016,50.3,NA,NA
51.4,MKD,2017,50.9,NA,NA
51.4,MKD,2018,51.3,NA,NA
51.4,MKD,2019,53.8,NA,NA
51.4,MKD,2020,53,NA,NA
51.4,MKD,2021,52.3,NA,NA
51.4,MKD,2022,54.2,NA,NA
51.4,MKD,2023,54.5,NA,NA
51.4,MKD,2024,55.7,NA,NA
51.4,MKD,2025,55.9,NA,NA
51.6,DOM,2015,51.6,451.479137219849,451.479137219849
51.6,DOM,2019,56.4,451.479137219849,455.479137219849
51.6,DOM,2017,52.6,451.479137219849,453.479137219849
51.6,DOM,2020,50.9,451.479137219849,456.479137219849
51.6,DOM,2018,54.3,451.479137219849,454.479137219849
51.6,DOM,2021,55.4,451.479137219849,457.479137219849
51.6,DOM,2022,55,451.479137219849,458.479137219849
51.6,DOM,2023,57.5,451.479137219849,459.479137219849
51.6,DOM,2025,59.2,451.479137219849,461.479137219849
51.6,DOM,2016,52.3,451.479137219849,452.479137219849
51.6,DOM,2024,58.6,451.479137219849,460.479137219849
51.8,ZMB,2022,54.4,NA,NA
51.8,ZMB,2015,51.8,NA,NA
51.8,ZMB,2017,52,NA,NA
51.8,ZMB,2018,52.1,NA,NA
51.8,ZMB,2019,52.6,NA,NA
51.8,ZMB,2023,56.6,NA,NA
51.8,ZMB,2016,51.9,NA,NA
51.8,ZMB,2020,54.7,NA,NA
51.8,ZMB,2021,54.5,NA,NA
51.8,ZMB,2024,56.7,NA,NA
51.8,ZMB,2025,56.7,NA,NA
52,ZAF,2024,55.2,453.479137219849,462.479137219849
52,ZAF,2025,55.4,453.479137219849,463.479137219849
52,ZAF,2015,52,453.479137219849,453.479137219849
52,ZAF,2016,52.2,453.479137219849,454.479137219849
52,ZAF,2017,53.3,453.479137219849,455.479137219849
52,ZAF,2018,53.2,453.479137219849,456.479137219849
52,ZAF,2019,53.4,453.479137219849,457.479137219849
52,ZAF,2020,48.6,453.479137219849,458.479137219849
52,ZAF,2021,50.1,453.479137219849,459.479137219849
52,ZAF,2022,52.1,453.479137219849,460.479137219849
52,ZAF,2023,54.3,453.479137219849,461.479137219849
52.2,VEN,2016,51.8,454.479137219849,455.479137219849
52.2,VEN,2023,40.2,454.479137219849,462.479137219849
52.2,VEN,2024,41.7,454.479137219849,463.479137219849
52.2,VEN,2025,41.6,454.479137219849,464.479137219849
52.2,VEN,2020,40.7,454.479137219849,459.479137219849
52.2,VEN,2017,50.2,454.479137219849,456.479137219849
52.2,VEN,2018,49,454.479137219849,457.479137219849
52.2,VEN,2019,46.5,454.479137219849,458.479137219849
52.2,VEN,2015,52.2,454.479137219849,454.479137219849
52.2,VEN,2021,41.3,454.479137219849,460.479137219849
52.2,VEN,2022,39.1,454.479137219849,461.479137219849
52.3,MUS,2015,52.3,NA,NA
52.3,MUS,2016,51.3,NA,NA
52.3,MUS,2017,52.1,NA,NA
52.3,MUS,2018,52.3,NA,NA
52.3,MUS,2019,53.5,NA,NA
52.3,MUS,2025,57.1,NA,NA
52.3,MUS,2024,56.7,NA,NA
52.3,MUS,2021,47.6,NA,NA
52.3,MUS,2022,50.2,NA,NA
52.3,MUS,2023,56.5,NA,NA
52.3,MUS,2020,50.1,NA,NA
53.2,IDN,2019,56.3,459.531768798796,463.531768798796
53.2,IDN,2018,55.6,459.531768798796,462.531768798796
53.2,IDN,2017,54.3,459.531768798796,461.531768798796
53.2,IDN,2023,55.5,459.531768798796,467.531768798796
53.2,IDN,2020,55.5,459.531768798796,464.531768798796
53.2,IDN,2015,53.2,459.531768798796,459.531768798796
53.2,IDN,2022,54.6,459.531768798796,466.531768798796
53.2,IDN,2016,53.4,459.531768798796,460.531768798796
53.2,IDN,2025,55.9,459.531768798796,469.531768798796
53.2,IDN,2021,54.4,459.531768798796,465.531768798796
53.2,IDN,2024,55.7,459.531768798796,468.531768798796
53.5,CUB,2022,52,461.110716167217,468.110716167217
53.5,CUB,2025,50.4,461.110716167217,471.110716167217
53.5,CUB,2017,54.3,461.110716167217,463.110716167217
53.5,CUB,2024,50.6,461.110716167217,470.110716167217
53.5,CUB,2023,51.3,461.110716167217,469.110716167217
53.5,CUB,2020,52.2,461.110716167217,466.110716167217
53.5,CUB,2015,53.5,461.110716167217,461.110716167217
53.5,CUB,2021,52.5,461.110716167217,467.110716167217
53.5,CUB,2018,54.7,461.110716167217,464.110716167217
53.5,CUB,2016,53.9,461.110716167217,462.110716167217
53.5,CUB,2019,54.9,461.110716167217,465.110716167217
54,PYF,2018,54.8,463.742295114586,466.742295114586
54,ITA,2018,56.2,463.742295114586,466.742295114586
54,ITA,2016,55.1,463.742295114586,464.742295114586
54,PYF,2017,54.7,463.742295114586,465.742295114586
54,PYF,2023,54.3,463.742295114586,471.742295114586
54,ITA,2017,55.9,463.742295114586,465.742295114586
54,PYF,2016,54.2,463.742295114586,464.742295114586
54,PYF,2025,54.2,463.742295114586,473.742295114586
54,ITA,2019,56.5,463.742295114586,467.742295114586
54,PYF,2024,54.2,463.742295114586,472.742295114586
54,ITA,2015,54,463.742295114586,463.742295114586
54,PYF,2021,54.6,463.742295114586,469.742295114586
54,PYF,2020,54.4,463.742295114586,468.742295114586
54,PYF,2022,54.5,463.742295114586,470.742295114586
54,PYF,2015,54,463.742295114586,463.742295114586
54,PYF,2019,55.1,463.742295114586,467.742295114586
54,ITA,2023,57.6,463.742295114586,471.742295114586
54,ITA,2020,54.6,463.742295114586,468.742295114586
54,ITA,2022,56.4,463.742295114586,470.742295114586
54,ITA,2025,57.4,463.742295114586,473.742295114586
54,ITA,2021,55.4,463.742295114586,469.742295114586
54,ITA,2024,57.3,463.742295114586,472.742295114586
54.4,MYS,2015,54.4,NA,NA
54.4,MYS,2016,54.6,NA,NA
54.4,MYS,2017,55.1,NA,NA
54.4,MYS,2018,55.6,NA,NA
54.4,MYS,2019,55.9,NA,NA
54.4,MYS,2020,55.6,NA,NA
54.4,MYS,2021,55.7,NA,NA
54.4,MYS,2022,56.1,NA,NA
54.4,MYS,2023,56.3,NA,NA
54.4,MYS,2024,56.5,NA,NA
54.4,MYS,2025,56.7,NA,NA
54.6,ECU,2023,55.7,466.900189851428,474.900189851428
54.6,ECU,2019,57.4,466.900189851428,470.900189851428
54.6,ECU,2022,57.5,466.900189851428,473.900189851428
54.6,ECU,2021,56.8,466.900189851428,472.900189851428
54.6,ECU,2020,51.4,466.900189851428,471.900189851428
54.6,ECU,2017,59.1,466.900189851428,468.900189851428
54.6,ECU,2024,55.7,466.900189851428,475.900189851428
54.6,ECU,2018,57.5,466.900189851428,469.900189851428
54.6,ECU,2015,54.6,466.900189851428,466.900189851428
54.6,ECU,2016,58.2,466.900189851428,467.900189851428
54.6,ECU,2025,55.8,466.900189851428,476.900189851428
54.7,MMR,2018,52.6,467.426505640902,470.426505640902
54.7,MMR,2022,45.1,467.426505640902,474.426505640902
54.7,MMR,2023,45.2,467.426505640902,475.426505640902
54.7,MMR,2024,45.2,467.426505640902,476.426505640902
54.7,MMR,2025,45.3,467.426505640902,477.426505640902
54.7,MMR,2020,48.8,467.426505640902,472.426505640902
54.7,MMR,2021,44.9,467.426505640902,473.426505640902
54.7,MMR,2019,50.4,467.426505640902,471.426505640902
54.7,MMR,2017,51.7,467.426505640902,469.426505640902
54.7,MMR,2015,54.7,467.426505640902,467.426505640902
54.7,MMR,2016,53.2,467.426505640902,468.426505640902
55.1,ALB,2018,60,469.531768798796,472.531768798796
55.1,ALB,2025,72,469.531768798796,479.531768798796
55.1,ALB,2023,70,469.531768798796,477.531768798796
55.1,ALB,2022,67.3,469.531768798796,476.531768798796
55.1,ALB,2021,61.7,469.531768798796,475.531768798796
55.1,ALB,2017,58,469.531768798796,471.531768798796
55.1,ALB,2015,55.1,469.531768798796,469.531768798796
55.1,ALB,2019,61.9,469.531768798796,473.531768798796
55.1,ALB,2016,58.4,469.531768798796,470.531768798796
55.1,ALB,2020,61.5,469.531768798796,474.531768798796
55.1,ALB,2024,70.9,469.531768798796,478.531768798796
55.2,ARG,2017,55.5,470.05808458827,472.05808458827
55.2,ARG,2018,57.3,470.05808458827,473.05808458827
55.2,ARG,2019,58.3,470.05808458827,474.05808458827
55.2,ARG,2016,55.4,470.05808458827,471.05808458827
55.2,CRI,2016,51.2,470.05808458827,471.05808458827
55.2,ARG,2021,59.1,470.05808458827,476.05808458827
55.2,CRI,2022,57.5,470.05808458827,477.05808458827
55.2,ARG,2022,61,470.05808458827,477.05808458827
55.2,CRI,2021,57,470.05808458827,476.05808458827
55.2,CRI,2020,54.9,470.05808458827,475.05808458827
55.2,CRI,2023,50.9,470.05808458827,478.05808458827
55.2,CRI,2018,54.5,470.05808458827,473.05808458827
55.2,CRI,2019,58.8,470.05808458827,474.05808458827
55.2,ARG,2020,54.4,470.05808458827,475.05808458827
55.2,CRI,2015,55.2,470.05808458827,470.05808458827
55.2,ARG,2024,61.5,470.05808458827,479.05808458827
55.2,ARG,2025,61.8,470.05808458827,480.05808458827
55.2,ARG,2023,62.1,470.05808458827,478.05808458827
55.2,CRI,2017,51.4,470.05808458827,472.05808458827
55.2,CRI,2025,53.5,470.05808458827,480.05808458827
55.2,CRI,2024,53.1,470.05808458827,479.05808458827
55.2,ARG,2015,55.2,470.05808458827,470.05808458827
55.3,GNQ,2016,55.5,NA,NA
55.3,GNQ,2017,55.6,NA,NA
55.3,GNQ,2018,55.7,NA,NA
55.3,GNQ,2019,55.7,NA,NA
55.3,GNQ,2020,51.9,NA,NA
55.3,GNQ,2021,52.7,NA,NA
55.3,GNQ,2022,55.4,NA,NA
55.3,GNQ,2023,55.1,NA,NA
55.3,GNQ,2024,54.9,NA,NA
55.3,GNQ,2025,54.5,NA,NA
55.3,GNQ,2015,55.3,NA,NA
55.5,MLT,2021,67.7,471.637031956691,477.637031956691
55.5,MLT,2019,63.8,471.637031956691,475.637031956691
55.5,MLT,2017,60.2,471.637031956691,473.637031956691
55.5,MLT,2020,66,471.637031956691,476.637031956691
55.5,MLT,2023,72.3,471.637031956691,479.637031956691
55.5,MLT,2018,62.9,471.637031956691,474.637031956691
55.5,MLT,2025,74.6,471.637031956691,481.637031956691
55.5,MLT,2022,71.8,471.637031956691,478.637031956691
55.5,MLT,2015,55.5,471.637031956691,471.637031956691
55.5,MLT,2016,57.9,471.637031956691,472.637031956691
55.5,MLT,2024,74.4,471.637031956691,480.637031956691
55.7,GNB,2015,55.7,472.748143067802,472.748143067802
55.7,GNB,2016,55.8,472.748143067802,473.748143067802
55.7,GNB,2019,58.1,472.748143067802,476.748143067802
55.7,GNB,2023,61.3,472.748143067802,480.748143067802
55.7,SRB,2025,69.1,472.748143067802,482.748143067802
55.7,SRB,2022,65.8,472.748143067802,479.748143067802
55.7,GNB,2022,61.1,472.748143067802,479.748143067802
55.7,SRB,2019,61.2,472.748143067802,476.748143067802
55.7,SRB,2018,60.5,472.748143067802,475.748143067802
55.7,GNB,2018,56,472.748143067802,475.748143067802
55.7,GNB,2025,61.6,472.748143067802,482.748143067802
55.7,SRB,2017,59.6,472.748143067802,474.748143067802
55.7,SRB,2020,60.6,472.748143067802,477.748143067802
55.7,GNB,2020,58.5,472.748143067802,477.748143067802
55.7,SRB,2024,68.7,472.748143067802,481.748143067802
55.7,GNB,2017,55.9,472.748143067802,474.748143067802
55.7,GNB,2021,59.8,472.748143067802,478.748143067802
55.7,SRB,2015,55.7,472.748143067802,472.748143067802
55.7,SRB,2016,58.1,472.748143067802,473.748143067802
55.7,SRB,2023,67.3,472.748143067802,480.748143067802
55.7,GNB,2024,61.5,472.748143067802,481.748143067802
55.7,SRB,2021,64.2,472.748143067802,478.748143067802
56.1,CPV,2020,51.6,474.970365290024,479.970365290024
56.1,CPV,2023,55.8,474.970365290024,482.970365290024
56.1,CPV,2022,55.3,474.970365290024,481.970365290024
56.1,CPV,2015,56.1,474.970365290024,474.970365290024
56.1,CPV,2019,55.4,474.970365290024,478.970365290024
56.1,CPV,2017,56.7,474.970365290024,476.970365290024
56.1,CPV,2016,56.4,474.970365290024,475.970365290024
56.1,CPV,2024,56.2,474.970365290024,483.970365290024
56.1,CPV,2018,53.1,474.970365290024,477.970365290024
56.1,CPV,2025,56.4,474.970365290024,484.970365290024
56.1,CPV,2021,52.7,474.970365290024,480.970365290024
56.2,PAN,2017,57,475.52592084558,477.52592084558
56.2,PAN,2019,61.7,475.52592084558,479.52592084558
56.2,PAN,2020,62.1,475.52592084558,480.52592084558
56.2,PAN,2024,60.8,475.52592084558,484.52592084558
56.2,PAN,2021,53.8,475.52592084558,481.52592084558
56.2,PAN,2025,61.1,475.52592084558,485.52592084558
56.2,PAN,2018,59.6,475.52592084558,478.52592084558
56.2,PAN,2016,56.8,475.52592084558,476.52592084558
56.2,PAN,2023,58.3,475.52592084558,483.52592084558
56.2,PAN,2022,57.3,475.52592084558,482.52592084558
56.2,PAN,2015,56.2,475.52592084558,475.52592084558
56.6,MNG,2020,59.8,477.748143067802,482.748143067802
56.6,RWA,2023,60.6,477.748143067802,485.748143067802
56.6,RWA,2019,54,477.748143067802,481.748143067802
56.6,MNG,2024,56.2,477.748143067802,486.748143067802
56.6,MNG,2023,56.4,477.748143067802,485.748143067802
56.6,MNG,2025,55.7,477.748143067802,487.748143067802
56.6,RWA,2016,56.7,477.748143067802,478.748143067802
56.6,RWA,2021,55,477.748143067802,483.748143067802
56.6,RWA,2025,60.1,477.748143067802,487.748143067802
56.6,RWA,2022,57.2,477.748143067802,484.748143067802
56.6,MNG,2022,58.7,477.748143067802,484.748143067802
56.6,MNG,2019,61.4,477.748143067802,481.748143067802
56.6,RWA,2024,59.9,477.748143067802,486.748143067802
56.6,RWA,2015,56.6,477.748143067802,477.748143067802
56.6,MNG,2015,56.6,477.748143067802,477.748143067802
56.6,RWA,2020,59.1,477.748143067802,482.748143067802
56.6,MNG,2018,55,477.748143067802,480.748143067802
56.6,MNG,2021,56.9,477.748143067802,483.748143067802
56.6,RWA,2018,56.3,477.748143067802,480.748143067802
56.6,MNG,2016,55.2,477.748143067802,478.748143067802
56.6,MNG,2017,55.8,477.748143067802,479.748143067802
56.6,RWA,2017,56.9,477.748143067802,479.748143067802
56.7,TGO,2022,57.4,478.303698623358,485.303698623358
56.7,VUT,2021,56.3,478.303698623358,484.303698623358
56.7,VUT,2020,55.1,478.303698623358,483.303698623358
56.7,VUT,2018,55.8,478.303698623358,481.303698623358
56.7,TGO,2021,56.8,478.303698623358,484.303698623358
56.7,VUT,2017,56.1,478.303698623358,480.303698623358
56.7,SLE,2022,53,478.303698623358,485.303698623358
56.7,MNE,2022,61.5,478.303698623358,485.303698623358
56.7,VUT,2019,55.5,478.303698623358,482.303698623358
56.7,TGO,2020,56.4,478.303698623358,483.303698623358
56.7,VUT,2016,56.4,478.303698623358,479.303698623358
56.7,TGO,2023,57.7,478.303698623358,486.303698623358
56.7,LSO,2021,50.6,478.303698623358,484.303698623358
56.7,TGO,2017,56.8,478.303698623358,480.303698623358
56.7,TGO,2019,57,478.303698623358,482.303698623358
56.7,MNE,2021,52.8,478.303698623358,484.303698623358
56.7,LSO,2022,50.8,478.303698623358,485.303698623358
56.7,VUT,2022,55.4,478.303698623358,485.303698623358
56.7,MNE,2015,56.7,478.303698623358,478.303698623358
56.7,VUT,2015,56.7,478.303698623358,478.303698623358
56.7,MNE,2018,56.9,478.303698623358,481.303698623358
56.7,SLE,2021,52.8,478.303698623358,484.303698623358
56.7,LSO,2020,50.8,478.303698623358,483.303698623358
56.7,TGO,2018,56.9,478.303698623358,481.303698623358
56.7,SLE,2018,52.8,478.303698623358,481.303698623358
56.7,TGO,2016,56.7,478.303698623358,479.303698623358
56.7,MNE,2023,65.5,478.303698623358,486.303698623358
56.7,TGO,2024,57.9,478.303698623358,487.303698623358
56.7,MNE,2024,65.4,478.303698623358,487.303698623358
56.7,MNE,2016,56.3,478.303698623358,479.303698623358
56.7,SLE,2020,52.4,478.303698623358,483.303698623358
56.7,LSO,2019,51.3,478.303698623358,482.303698623358
56.7,LSO,2024,50.9,478.303698623358,487.303698623358
56.7,LSO,2023,50.8,478.303698623358,486.303698623358
56.7,MNE,2017,56.2,478.303698623358,480.303698623358
56.7,SLE,2025,53.1,478.303698623358,488.303698623358
56.7,SLE,2017,54.1,478.303698623358,480.303698623358
56.7,LSO,2025,50.5,478.303698623358,488.303698623358
56.7,SLE,2023,53.2,478.303698623358,486.303698623358
56.7,LSO,2018,52.7,478.303698623358,481.303698623358
56.7,MNE,2019,58.8,478.303698623358,482.303698623358
56.7,VUT,2025,55.3,478.303698623358,488.303698623358
56.7,VUT,2023,55.5,478.303698623358,486.303698623358
56.7,VUT,2024,55.5,478.303698623358,487.303698623358
56.7,SLE,2016,55.4,478.303698623358,479.303698623358
56.7,LSO,2017,54,478.303698623358,480.303698623358
56.7,SLE,2024,53.3,478.303698623358,487.303698623358
56.7,TGO,2015,56.7,478.303698623358,478.303698623358
56.7,MNE,2025,65.5,478.303698623358,488.303698623358
56.7,MNE,2020,54.4,478.303698623358,483.303698623358
56.7,LSO,2016,55.4,478.303698623358,479.303698623358
56.7,SLE,2019,53,478.303698623358,482.303698623358
56.7,TGO,2025,57.9,478.303698623358,488.303698623358
56.7,LSO,2015,56.7,478.303698623358,478.303698623358
56.7,SLE,2015,56.7,478.303698623358,478.303698623358
57,QAT,2022,65.2,479.970365290024,486.970365290024
57,CHL,2018,59.8,479.970365290024,482.970365290024
57,CHL,2017,58.9,479.970365290024,481.970365290024
57,CHL,2016,57.6,479.970365290024,480.970365290024
57,QAT,2021,62,479.970365290024,485.970365290024
57,CHL,2021,54.2,479.970365290024,485.970365290024
57,CHL,2023,60.6,479.970365290024,487.970365290024
57,CHL,2015,57,479.970365290024,479.970365290024
57,CHL,2022,58.3,479.970365290024,486.970365290024
57,QAT,2025,63.6,479.970365290024,489.970365290024
57,QAT,2017,58.7,479.970365290024,481.970365290024
57,QAT,2023,65.1,479.970365290024,487.970365290024
57,CHL,2024,61.8,479.970365290024,488.970365290024
57,QAT,2016,57.9,479.970365290024,480.970365290024
57,QAT,2018,59.6,479.970365290024,482.970365290024
57,QAT,2015,57,479.970365290024,479.970365290024
57,QAT,2020,60.8,479.970365290024,484.970365290024
57,CHL,2025,62.2,479.970365290024,489.970365290024
57,CHL,2019,60.1,479.970365290024,483.970365290024
57,CHL,2020,52.6,479.970365290024,484.970365290024
57,QAT,2019,60.3,479.970365290024,483.970365290024
57,QAT,2024,63.5,479.970365290024,488.970365290024
57.9,TTO,2015,57.9,NA,NA
57.9,TTO,2016,58.2,NA,NA
57.9,TTO,2017,58.3,NA,NA
57.9,TTO,2018,58.3,NA,NA
57.9,TTO,2019,58.5,NA,NA
57.9,TTO,2020,56.7,NA,NA
57.9,TTO,2021,56.8,NA,NA
57.9,TTO,2022,58.4,NA,NA
57.9,TTO,2023,58.8,NA,NA
57.9,PRY,2015,57.9,NA,NA
57.9,BTN,2015,57.9,NA,NA
57.9,BTN,2016,57.7,NA,NA
57.9,BTN,2017,57.5,NA,NA
57.9,BTN,2018,57.3,NA,NA
57.9,BTN,2019,63.2,NA,NA
57.9,BTN,2020,65.7,NA,NA
57.9,BTN,2021,67.6,NA,NA
57.9,BTN,2022,55.2,NA,NA
57.9,BTN,2023,59.4,NA,NA
57.9,BTN,2024,59.5,NA,NA
57.9,BTN,2025,59.6,NA,NA
57.9,PRY,2017,61.2,NA,NA
57.9,PRY,2018,63,NA,NA
57.9,PRY,2016,59.9,NA,NA
57.9,TTO,2024,57,NA,NA
57.9,PRY,2019,63.8,NA,NA
57.9,PRY,2020,60.9,NA,NA
57.9,PRY,2022,62.8,NA,NA
57.9,PRY,2023,62.8,NA,NA
57.9,PRY,2025,63.1,NA,NA
57.9,PRY,2021,63.8,NA,NA
57.9,TTO,2025,57,NA,NA
57.9,PRY,2024,62.9,NA,NA
58.2,KOR,2016,58.6,486.865790126625,487.865790126625
58.2,KOR,2020,59.2,486.865790126625,491.865790126625
58.2,KOR,2019,60.1,486.865790126625,490.865790126625
58.2,KOR,2015,58.2,486.865790126625,486.865790126625
58.2,KOR,2022,62.1,486.865790126625,493.865790126625
58.2,KOR,2021,60.1,486.865790126625,492.865790126625
58.2,KOR,2025,64.4,486.865790126625,496.865790126625
58.2,KOR,2024,64.1,486.865790126625,495.865790126625
58.2,KOR,2017,59.2,486.865790126625,488.865790126625
58.2,KOR,2018,59.6,486.865790126625,489.865790126625
58.2,KOR,2023,63.2,486.865790126625,494.865790126625
58.4,NAM,2015,58.4,NA,NA
58.4,NAM,2016,57.9,NA,NA
58.4,NAM,2017,57.4,NA,NA
58.4,NAM,2018,56.8,NA,NA
58.4,NAM,2019,56.7,NA,NA
58.4,NAM,2020,53.8,NA,NA
58.4,NAM,2021,54.4,NA,NA
58.4,NAM,2023,56.2,NA,NA
58.4,NAM,2022,56.1,NA,NA
58.4,NAM,2024,56.4,NA,NA
58.4,NAM,2025,56.4,NA,NA
58.5,BWA,2021,61.8,488.630496008978,494.630496008978
58.5,BWA,2015,58.5,488.630496008978,488.630496008978
58.5,BWA,2019,60.5,488.630496008978,492.630496008978
58.5,BWA,2017,59.5,488.630496008978,490.630496008978
58.5,BWA,2023,66.4,488.630496008978,496.630496008978
58.5,BWA,2016,59,488.630496008978,489.630496008978
58.5,BWA,2025,66.7,488.630496008978,498.630496008978
58.5,BWA,2022,62.7,488.630496008978,495.630496008978
58.5,BWA,2024,66.4,488.630496008978,497.630496008978
58.5,BWA,2020,58.7,488.630496008978,493.630496008978
58.5,BWA,2018,60,488.630496008978,491.630496008978
58.6,BOL,2016,58.5,489.218731303096,490.218731303096
58.6,BOL,2015,58.6,489.218731303096,489.218731303096
58.6,BOL,2025,74.9,489.218731303096,499.218731303096
58.6,BOL,2024,74.3,489.218731303096,498.218731303096
58.6,BOL,2017,60.5,489.218731303096,491.218731303096
58.6,BOL,2021,73.1,489.218731303096,495.218731303096
58.6,BOL,2020,66.9,489.218731303096,494.218731303096
58.6,BOL,2019,68.1,489.218731303096,493.218731303096
58.6,BOL,2022,73.8,489.218731303096,496.218731303096
58.6,BOL,2018,65.1,489.218731303096,492.218731303096
58.6,BOL,2023,74.3,489.218731303096,497.218731303096
59.1,LAO,2022,64.2,492.159907773684,499.159907773684
59.1,LAO,2021,63.1,492.159907773684,498.159907773684
59.1,BRA,2023,60.8,492.159907773684,500.159907773684
59.1,LAO,2024,64.5,492.159907773684,501.159907773684
59.1,BRA,2015,59.1,492.159907773684,492.159907773684
59.1,LAO,2020,61.5,492.159907773684,497.159907773684
59.1,BRA,2025,61.5,492.159907773684,502.159907773684
59.1,LAO,2023,64.4,492.159907773684,500.159907773684
59.1,BRA,2016,59.6,492.159907773684,493.159907773684
59.1,BRA,2020,56.9,492.159907773684,497.159907773684
59.1,BRA,2018,61.1,492.159907773684,495.159907773684
59.1,BRA,2017,60.7,492.159907773684,494.159907773684
59.1,BRA,2022,61.3,492.159907773684,499.159907773684
59.1,BRA,2019,62.1,492.159907773684,496.159907773684
59.1,BRA,2021,59.6,492.159907773684,498.159907773684
59.1,LAO,2019,60.9,492.159907773684,496.159907773684
59.1,LAO,2017,58.9,492.159907773684,494.159907773684
59.1,LAO,2025,64.7,492.159907773684,502.159907773684
